id,title,score,popularity,genres,tags,main_char,description
59983,Noblesse,76,34499,Action|Adventure|Comedy|Supernatural,Super Power:90|Vampire:81|Full Color:81|Foreign:80|Male Protagonist:79|Werewolf:72|Family Life:70|School:67|Urban Fantasy:67|Long Strip:60|Coming of Age:50|Assassins:10|Love Triangle:10,Frankenstein,"Rai wakes up from an 820-year-long sleep and starts his new life as a student in a high school founded by his loyal servant, Frankenstein. But his peaceful days with other human students are soon interrupted by mysterious attackers known as the ""Unions.""
  
(Source: WEBTOON)"
151512,My Blasted Reincarnated Life,78,34147,Action|Adventure|Drama|Fantasy,Male Protagonist:98|Reincarnation:97|Full Color:87|Swordplay:79|Magic:78|Demons:72|Time Skip:69|Revenge:60|Succubus:52|Adoption:51|Anti-Hero:50|Cultivation:40|Female Harem:20|Heterosexual:20,Eugene Lionhart,"When the warrior Hamel sacrifices himself to protect his rival Bermut Lionhart, he makes Bermut vow to vanquish the last of the demon kings. Reincarnated with his memories 300 years later, he is shocked to find that not only are the demon kings still alive, but that he has been reborn as Eugene Lionhart, a member of his former rival’s bloodline! Now, as Eugene comes of age, he must train to prove himself as a Lionhart and eliminate the remaining demon kings once and for all. 
  
(Source: Tapas)"
135325,The Lazy Lord Masters the Sword,77,32056,Action|Adventure|Fantasy,Full Color:95|Swordplay:87|Coming of Age:79|Demons:79|Alternate Universe:79|Rehabilitation:79|Reincarnation:79|Male Protagonist:78|Primarily Adult Cast:60|Heterosexual:53|Magic:52|Animals:40|Time Skip:40|Anthropomorphism:40|Shapeshifting:20,Airen Farreira,"After witnessing the shocking death of his mother, young Airen Farreira uses sleep to escape his painful reality, earning him the nickname, “the lazy lord”. Yet, in spite of others’ jeers and whispers, Airen has no intention of changing his ways. But when he awakens one day from a dream about a mysterious swordsman, his life’s trajectory takes a complete turn...
  
(Source: WEBTOON)"
179445,Solo Leveling: Ragnarok,75,31770,Action|Adventure|Fantasy,Full Color:96|Super Power:95|Male Protagonist:80|Urban Fantasy:80|War:79|Demons:79|Dungeon:79|Necromancy:79|College:65|Magic:60|Long Strip:50,Su-Ho Seong,"In a world of gates, monsters, and hunters galore, Soo-Ho Sung is…well, he’s just an ordinary college student. Sure, his parents went missing right before the gates started appearing three years ago, and he occasionally had a weird dream where he could beat up monsters and level up like a video game, but other than that? There’s absolutely nothing special about him. So when a sudden monster outbreak occurs on his campus, he must fight back every instinct screaming at him to run away as he takes a page out of his dad’s book and rushes to save his classmate. The chances of making it alive are looking bleak, until—PING! [Congratulations on becoming a Player.]  (Source: Ize Press)"
153284,After Ten Millennia in Hell,75,30824,Action|Adventure|Fantasy,Dungeon:95|Magic:90|Full Color:80|Male Protagonist:80|Anti-Hero:80|Demons:70|Primarily Adult Cast:50|Isekai:48|Cult:40|Gore:30|Shapeshifting:20,Kang-U O,"Oh Kangwoo the Demon King has had it with ruling over Hell and wants to return to Earth. But when he finally gets there, not only are his powers sealed, but the Earth he once knew has turned into an MMORPG free-for-all. Dimensional gates have appeared all over the world, and ""players"" enter them to make a living by hunting monsters. If Kangwoo wants to survive in this dangerous game, he's going to have to level up, and fast. But for this demon king, hell on earth might be worse than Hell itself!   (Source: Tapas)"
125636,The Max Level Hero Strikes Back!,71,30699,Action|Adventure|Fantasy,Male Protagonist:93|Politics:90|Full Color:84|Magic:82|Conspiracy:79|Gods:68|Elf:55|Tragedy:55|Anti-Hero:45|War:40|Time Skip:40|Reincarnation:40|Revenge:40|Historical:30|Female Harem:20,Davy Al Raun,"Struck by an enemy’s arrow, the powerless Prince Davey O’Rowane falls into a coma. His soul travels to a place where the greatest of the great gather—the honorable Hall of Heroes. There a thousand years pass as Davey undergoes excruciating training under their watchful eyes to become a hero too strong for his own good. Now back to his timeline and his kingdom, he’s wide awake and the enemies hiding in the king’s court better be prepared. The prince they had dismissed is now their biggest threat!
  
(Source: Tapas)"
170400,The Stellar Swordmaster,82,29121,Action|Adventure|Fantasy,Swordplay:90|Politics:90|Male Protagonist:79|Coming of Age:77|Revenge:75|Full Color:75|Magic:72|Heterosexual:66|Ghost:60|Conspiracy:40,Vlad,"The so-called “Lighthouse of the North,” the prosperous trading town of Schoarra, hides a dark underbelly: seedy slums ruled by five ruthless crime bosses. When streetwise orphan Vlad finds the brothel he works for decimated by a disgraced knight, he turns to the path of the blade, pledging himself to the pursuit of power by sword. Blessed with the ability to seek wisdom from his sentient sword, Vlad embarks upon a journey of growth and peril as swordsman in service to the powerful House Vayezid. 
 
(Source: WEBTOON)"
172619,The Extra’s Academy Survival Guide,82,28631,Action|Fantasy,Full Color:88|Male Protagonist:88|Magic:88|Isekai:88|School:87|Female Harem:75|Unrequited Love:75|Survival:72|Time Loop:70|Heterosexual:67|Yandere:62,Lucy Mayreel,"Ed Rothstaylor is a third-rate villain in a game, disowned by his family and kicked out of the dormitory for his misdeeds. One day, our main character wakes up as this very Ed, and realizes he must earn a scholarship so he can graduate and be set for life. Now living in the woods, he resolves to keep away from the protagonists, but four of the female leads just won't leave him alone. Not only that, his presence starts to change the timeline and events of the game! Can Ed help the story progress while staying out of the limelight?  (Source: WEBTOON)"
152128,The Novel's Extra,77,28337,Action|Adventure|Drama|Fantasy,Isekai:87|Full Color:80|Male Protagonist:80|Super Power:68|Tsundere:68|School:68|Guns:66|Magic:66|Swordplay:62|Dungeon:48|Female Harem:45|Tragedy:30,Ha-Jin Kim,"Wouldn’t it be a dream to wake up in a world of your own creation? For Kim Hajin, it’s nothing short of a nightmare. With no clue how or why he’s been transported into his web novel — as a mere extra, no less! — Hajin has little choice but to see his story through until the end. Lucky for him, as the author, he knows this perilous world like the back of his hand. But when discrepancies in the plot begin popping up left and right, Hajin soon realizes that things aren’t quite so simple, after all…  (Source: Tapas)"
104973,The Reason Why Raeliana Ended Up at the Duke's Mansion,81,28274,Comedy|Fantasy|Mystery|Romance,Full Color:100|Female Protagonist:96|Isekai:93|Reincarnation:90|Conspiracy:87|Politics:86|Revenge:82|Terrorism:79|Body Swapping:74|Primarily Adult Cast:70|Royal Affairs:70|Heterosexual:67|Alternate Universe:66|Yandere:64|Writing:60|Fake Relationship:60|Magic:55|Gods:55|Male Harem:54|Guns:53|Love Triangle:53|Swordplay:51|Long Strip:20|Marriage:20,Raeliana McMillan,"Eunha Park was just a regular girl desperate to get into college, but when she finally does, her elation is cut short as she's pushed off a roof—only to wake up as Raeliana McMillan, a character from a novel whose death serves as the catalyst for the story's events. But Raeliana refuses to die a second time and is determined to change her fate, no matter what!  
(Source: Yen Press)"
121991,Viral Hit,78,28081,Action|Comedy,Martial Arts:96|Delinquents:92|Bullying:84|Coming of Age:73|Meta:73|Yakuza:73|School:68|Full Color:67|VTuber:66|Crime:65|Fitness:60|Tragedy:53|Gangs:48|Female Harem:37|Heterosexual:34|Ensemble Cast:20|Long Strip:20,Ji-Hyeok Woo,"Scrawny high school student Ho-Bin Yoo is probably the last guy you’d expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Ho-Bin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Ho-Bin keep this up, or will he eventually meet his match?
  
(Source: WEBTOON)"
138222,Level Up with the Gods,78,28033,Action|Fantasy,Gods:89|Full Color:82|Male Protagonist:82|Mythology:81|Time Manipulation:78|Magic:77|Survival:75|Death Game:70|Age Regression:65|Post-Apocalyptic:62|Long Strip:20,Yu-Won Kim,"“Maybe Inner Gods can never defeat Outer Gods…”  so thought Yu-Won Kim, a plucky, high-ranking warrior, after a bitter defeat. But Yu-Won is too tenacious to give up. His loss becomes the dawn of a new journey as a returnee. With renewed determination, Yu-Won starts back from where he began, smashing monster after monster and relearning his skills before taking on the Tower once again. But can he fight his way through the tutorials and level up once more, or will his conquest crumble before him?
  
(Source: Tapas, edited)"
167649,The Academy's Genius Swordsman,73,27800,Action|Fantasy,Swordplay:86|Male Protagonist:80|Age Regression:79|Full Color:79|Magic:72|School:68|Curses:60,Ronan,"Following a momentous battle against giants for the fate of the world, Ronan emerges victorious as the last man standing of the imperial army. As he laments this hollow victory with his dying commander, Grand Marshal Adeshan, they quickly learn that the war is far from over and an overwhelming force of giants descends from the heavens. Fearing the worst, yet seeing hope in the courageous Ronan, Adeshan uses her last time slip to send him back to the past, so that he can enroll in the prestigious Phileon Academy and become the strongest swordsman the empire has ever seen!
  (Source: WEBTOON)"
146139,Maybe Meant to Be,79,26860,Comedy|Drama|Romance,Marriage:100|Heterosexual:90|Female Protagonist:86|Full Color:86|Family Life:82|Rehabilitation:79|Primarily Adult Cast:75|Male Protagonist:72|Fake Relationship:66|Tsundere:62|Fitness:62|Kuudere:56|Writing:55|Work:52|Long Strip:50|Urban:40|Software Development:30,Ji-A Han,"Jia Han, a 32-year-old freelancer with no work, is tired of her parents nagging her to get married and finally move out. When she runs into her childhood friend, Mincheol Jin, who is also feeling the same pressure from his parents, she blurts out that they should just get married to solve both of their problems. Little did she know he’d accept her suggestion, and she suddenly finds herself thrust into marriage. A story of an unexpected romance that’ll have you scrolling for more!
  
(Source: WEBTOON)"
136331,The Return of the 8th Class Mage,74,26820,Action|Fantasy,Age Regression:96|Magic:89|Revenge:86|Politics:86|Full Color:82|Male Protagonist:80|Time Manipulation:78|Conspiracy:73|Time Skip:66|Primarily Adult Cast:50|Family Life:48|Coming of Age:46|Dragons:40|Swordplay:32|Goblin:20|Heterosexual:20|Long Strip:20,Ian Paige,"As a powerful 8th class mage, Ian Paige took countless innocent lives under the orders of Emperor Ragnar, a close friend and ruler of the Greenriver Empire. Yet despite their closeness, Ragnar views Ian as a threat and subsequently poisons him. Using time magic, Ian saves himself and returns 30 years to the past. Now a young boy, Ian joins an elite order of mages to hone his abilities once again. This time, he’ll get revenge on the emperor who betrayed him and reclaim glory as an 8th class mage! 
 
(Source: Tapas)"
137304,Return of the Mad Demon,79,26147,Action|Fantasy,Martial Arts:98|Male Protagonist:88|Full Color:86|Wuxia:86|Anti-Hero:81|Surreal Comedy:81|Age Regression:76|Cultivation:76|Long Strip:40|Swordplay:40|Time Manipulation:33,Ja-Ha Lee,"The Mad Demon, Ja-Ha Lee, dreams of becoming the God of Martial Arts. Unfortunately, his dreams are dashed after he falls off a cliff while running from the Demonic Cult for stealing the Jade of Heaven. Yet this is not the end for Ja-Ha -- he awakens from the fall to find himself back in his 20s. With his knowledge of the future and of martial arts, he now has a chance at revenge and at getting life right this time. Will he be able to fulfill his dream this time around, or is he doomed to face the same fate yet again?
  
(Source: WEBTOON)"
117540,Beware the Villainess!,77,26095,Comedy|Drama|Fantasy|Romance,Female Protagonist:98|Villainess:98|Reincarnation:93|Full Color:92|Isekai:83|Meta:80|Heterosexual:79|Mixed Gender Harem:76|Kemonomimi:73|Werewolf:73|Long Strip:73|Primarily Adult Cast:72|Magic:70|Parody:70|Butler:70|Ojou-sama:69|Swordplay:68|Surreal Comedy:68|Maids:66|Male Harem:66|Bisexual:64|Love Triangle:62|Royal Affairs:60|Shapeshifting:60|Yandere:47|LGBTQ+ Themes:45|Twins:40|Adoption:30|Gods:30|Work:20|Military:20|Tomboy:20|Suicide:20,Melissa Podebrat,"Sit back and take in this romantic tale of an angelic heroine and her devoted suitors as they vie for the depths of her love... or not. This story’s about to go through some edits! After an accident, a modern-day college student awakens as the story’s villainess, Melissa Foddebrat. She’s far from anyone’s favorite, but she IS the daughter of the duke. Determined to live it up, this new Melissa is doing things her way — antiquated society, be damned! All idiots, prepare to step aside or perish!
  
(Source: Tapas)  
 Note: Includes 52 extra chapters."
97897,Killing Stalking,71,25831,Drama|Horror|Mystery|Psychological|Thriller,Tragedy:94|Sadism:93|Yandere:92|Human Pet:90|Rape:86|Full Color:85|Male Protagonist:85|Torture:84|Primarily Adult Cast:83|Gore:82|Primarily Male Cast:82|Long Strip:79|Slavery:74|Nudity:73|Assassins:73|Disability:72|Detective:70|Denpa:70|Unrequited Love:70|Police:67|Suicide:66|Boys' Love:61|Anal Sex:55|Incest:54|Crossdressing:40|Drugs:40|Netorare:34|Sex Toys:32,Bum Yoon,"Yoon Bum, a scrawny and quiet man, has a crush on one of the most popular and handsome guys in his college: Sangwoo. After the two cross paths again, Yoon Bum's feelings grow in intensity until they become an obsession–and he breaks into Sangwoo's home. But what he sees inside is not the Sangwoo of his fantasies; his dreams of this alluring man abruptly turn into a nightmare.
  
(Source: Seven Seas Entertainment)
  
 Notes: 
- Won the Grand Prize in Lezhin's 2nd World Comic Contest. 
- Includes four extra chapters."
